"ncaa_id","team","player_id","name","year","hometown","homestate","high_school","previous_school_clean","height_clean","position","jersey","url","season","team_state","conference","division","primary_position","secondary_position","position_clean","year_clean","redshirt","hs_clean","hometown_clean","state_clean","country_clean"
757,"Wayne St. (MI)",11226,"Alyssa Leister","Freshman","St. Louis","Mich","Alma",,"5'10""","G","2","https://www.wsuathletics.com/sports/womens-basketball/roster/alyssa-leister/11226","2021-22","MI","GLIAC","II","GUARD",,"GUARD","Freshman",0,"Alma","ST LOUIS, MICH","MI","USA"
757,"Wayne St. (MI)",11234,"Kate Sherwood","Senior","Canton","Mich","Belleville",,"5'8""","G","21","https://www.wsuathletics.com/sports/womens-basketball/roster/kate-sherwood/11234","2021-22","MI","GLIAC","II","GUARD",,"GUARD","Senior",0,"Belleville","CANTON, MICH","MI","USA"
757,"Wayne St. (MI)",11220,"Emma Anderson","Freshman","Menominee","Mich","Menominee",,"6'2""","F","22","https://www.wsuathletics.com/sports/womens-basketball/roster/emma-anderson/11220","2021-22","MI","GLIAC","II","FORWARD",,"FORWARD","Freshman",0,"Menominee","MENOMINEE, MICH","MI","USA"
757,"Wayne St. (MI)",11235,"Shea Tripp","Freshman","Jackson","Mich","Michigan Center",,"5'10""","F","23","https://www.wsuathletics.com/sports/womens-basketball/roster/shea-tripp/11235","2021-22","MI","GLIAC","II","FORWARD",,"FORWARD","Freshman",0,"Michigan Center","JACKSON, MICH","MI","USA"
757,"Wayne St. (MI)",11221,"Halle Barnett","Sophomore","Toledo","Ohio","Sylvania Southview",,"6'1""","C","24","https://www.wsuathletics.com/sports/womens-basketball/roster/halle-barnett/11221","2021-22","MI","GLIAC","II","CENTER",,"CENTER","Sophomore",0,"Sylvania Southview","TOLEDO, OHIO","OH","USA"
757,"Wayne St. (MI)",11227,"Kate McArthur","Junior","Warren","Mich","Cousino (Central Michigan)",,"5'8""","G","30","https://www.wsuathletics.com/sports/womens-basketball/roster/kate-mcarthur/11227","2021-22","MI","GLIAC","II","GUARD",,"GUARD","Junior",0,"Cousino (Central Michigan)","WARREN, MICH","MI","USA"
757,"Wayne St. (MI)",11224,"Grace George","Senior","DeWitt","Mich","DeWitt",,"5'10""","F","32","https://www.wsuathletics.com/sports/womens-basketball/roster/grace-george/11224","2021-22","MI","GLIAC","II","FORWARD",,"FORWARD","Senior",0,"DeWitt","DEWITT, MICH","MI","USA"
757,"Wayne St. (MI)",11230,"Rebecca Morrish","Redshirt Freshman","Attica","Mich","Flushing",,"6'5""","C","34","https://www.wsuathletics.com/sports/womens-basketball/roster/rebecca-morrish/11230","2021-22","MI","GLIAC","II","CENTER",,"CENTER","Freshman",1,"Flushing","ATTICA, MICH","MI","USA"
757,"Wayne St. (MI)",11232,"Anna Ruhstorfer","Redshirt Senior","Grand Blanc","Mich","Flint Powers Catholic",,"5'6""","G","35","https://www.wsuathletics.com/sports/womens-basketball/roster/anna-ruhstorfer/11232","2021-22","MI","GLIAC","II","GUARD",,"GUARD","Senior",1,"Flint Powers Catholic","GRAND BLANC, MICH","MI","USA"
757,"Wayne St. (MI)",11223,"Becca Fugate","Junior","Holly","Mich","Holly",,"5'7""","G","4","https://www.wsuathletics.com/sports/womens-basketball/roster/becca-fugate/11223","2021-22","MI","GLIAC","II","GUARD",,"GUARD","Junior",0,"Holly","HOLLY, MICH","MI","USA"
757,"Wayne St. (MI)",11229,"Maxine Moore","Redshirt Junior","Southfield","Mich","Detroit Country Day","Detroit / Western Michigan","6'0""","F","42","https://www.wsuathletics.com/sports/womens-basketball/roster/maxine-moore/11229","2021-22","MI","GLIAC","II","FORWARD",,"FORWARD","Junior",1,"Detroit Country Day","SOUTHFIELD, MICH","MI","USA"
757,"Wayne St. (MI)",11231,"Tori Perez","Graduate Student","Belleville","Mich","Belleville",,"5'10""","F","44","https://www.wsuathletics.com/sports/womens-basketball/roster/tori-perez/11231","2021-22","MI","GLIAC","II","FORWARD",,"FORWARD","Graduate Student",0,"Belleville","BELLEVILLE, MICH","MI","USA"
758,"Weber State",,"Laura Taylor","Jr.","Ballarat","VIC, Australia",,,"6-0","G/F","0","https://weberstatesports.com/sports/womens-basketball/roster/laura-taylor/5608","2021-22","UT","Big Sky","I","GUARD","FORWARD","GUARD/FORWARD","Junior",0,,"BALLARAT, VIC, AUSTRALIA",,"AUSTRALIA"
758,"Weber State",,"Charlotte Hegvold","Fr.","Ipswich","QLD, Australia",,,"5-8","G","1","https://weberstatesports.com/sports/womens-basketball/roster/charlotte-hegvold/5475","2021-22","UT","Big Sky","I","GUARD",,"GUARD","Freshman",0,,"IPSWICH, QLD, AUSTRALIA",,"AUSTRALIA"
758,"Weber State",,"Emri Lovell","Fr.","Killeen","Texas","Harker Heights",,"5-4","G","10","https://weberstatesports.com/sports/womens-basketball/roster/emri-lovell/5487","2021-22","UT","Big Sky","I","GUARD",,"GUARD","Freshman",0,"Harker Heights","KILLEEN, TX","TX","USA"
758,"Weber State",,"Mikayla Peterson","Fr.","Melbourne","Australia","Templestowe College",,"6-1","F","11","https://weberstatesports.com/sports/womens-basketball/roster/mikayla%20-peterson/5480","2021-22","UT","Big Sky","I","FORWARD",,"FORWARD","Freshman",0,"Templestowe College","MELBOURNE, AUSTRALIA",,"AUSTRALIA"
758,"Weber State",,"Ava Williams","R-Jr.","San Jose","California","Presentation","Colgate","5-9","G","12","https://weberstatesports.com/sports/womens-basketball/roster/ava-williams/5609","2021-22","UT","Big Sky","I","GUARD",,"GUARD","Junior",1,"Presentation","SAN JOSE, CA","CA","USA"
758,"Weber State",,"Kaiija Lesane","Fr.","Antelope","California","Antelope",,"5-4","G","15","https://weberstatesports.com/sports/womens-basketball/roster/kaiija-lesane/5486","2021-22","UT","Big Sky","I","GUARD",,"GUARD","Freshman",0,"Antelope","ANTELOPE, CA","CA","USA"
758,"Weber State",,"Aaliyah Ellis","Fr.","Cibolo","Texas","Steele",,"5-9","G","2","https://weberstatesports.com/sports/womens-basketball/roster/aaliyah%20-ellis/5484","2021-22","UT","Big Sky","I","GUARD",,"GUARD","Freshman",0,"Steele","CIBOLO, TX","TX","USA"
758,"Weber State",,"Vicky Parra","So.","Valencia","Spain","ES Conselleria",,"6-2","F","20","https://weberstatesports.com/sports/womens-basketball/roster/vicky%20-parra/5478","2021-22","UT","Big Sky","I","FORWARD",,"FORWARD","Sophomore",0,"ES Conselleria","VALENCIA, SPAIN",,"SPAIN"
758,"Weber State",,"Daryn Hickok","Jr.","Portland","Oregon","Grant HS",,"5-10","F","21","https://weberstatesports.com/sports/womens-basketball/roster/daryn-hickok/5476","2021-22","UT","Big Sky","I","FORWARD",,"FORWARD","Junior",0,"Grant HS","PORTLAND, OR","OR","USA"
758,"Weber State",,"Aloma Solovi","Sr.","Salt Lake City","Utah","East HS","Sheridan College","5-7","G","22","https://weberstatesports.com/sports/womens-basketball/roster/aloma-solovi/5481","2021-22","UT","Big Sky","I","GUARD",,"GUARD","Senior",0,"East HS","SALT LAKE CITY, UT","UT","USA"
758,"Weber State",,"Emma Torbert","Jr.","Dana Point","California","Mater Dei","Nevada","6-2","F","23","https://weberstatesports.com/sports/womens-basketball/roster/emma-torbert/5483","2021-22","UT","Big Sky","I","FORWARD",,"FORWARD","Junior",0,"Mater Dei","DANA POINT, CA","CA","USA"
758,"Weber State",,"Tamali'i Fonoti","Fr.","Ewa Beach","Hawaii","Sierra Canyon",,"6-4","C","24","https://weberstatesports.com/sports/womens-basketball/roster/tamali'i-fonoti/5488","2021-22","UT","Big Sky","I","CENTER",,"CENTER","Freshman",0,"Sierra Canyon","EWA BEACH, HI","HI","USA"
758,"Weber State",,"Nakilah Johnson","Fr.","Oakland","California","Piedmont",,"5-11","G","34","https://weberstatesports.com/sports/womens-basketball/roster/nakilah-johnson/5485","2021-22","UT","Big Sky","I","GUARD",,"GUARD","Freshman",0,"Piedmont","OAKLAND, CA","CA","USA"
758,"Weber State",,"Kori Pentzer","Sr.","Melba","Idaho","Melba HS",,"5-9","G","4","https://weberstatesports.com/sports/womens-basketball/roster/kori-pentzer/5479","2021-22","UT","Big Sky","I","GUARD",,"GUARD","Senior",0,"Melba HS","MELBA, ID","ID","USA"
758,"Weber State",,"Jadyn Matthews","Jr.","Redding","California","Enterprise HS",,"6-0","F","5","https://weberstatesports.com/sports/womens-basketball/roster/jadyn-matthews/5477","2021-22","UT","Big Sky","I","FORWARD",,"FORWARD","Junior",0,"Enterprise HS","REDDING, CA","CA","USA"
759,"Webster",4827,"Jena Stannard","Sophomore","Kent","Wash","Kentlake",,"5'4""","Guard","1","https://www.websterathletics.com/sports/womens-basketball/roster/jena-stannard/4827","2021-22","MO","SLIAC","III","GUARD",,"GUARD","Sophomore",0,"Kentlake","KENT, WASH","WA","USA"
759,"Webster",4831,"Raven Hunter","Freshman","West Palm Beach","Fla","American Heritage",,"5'9""","Forward","10","https://www.websterathletics.com/sports/womens-basketball/roster/raven-hunter/4831","2021-22","MO","SLIAC","III","FORWARD",,"FORWARD","Freshman",0,"American Heritage","WEST PALM BEACH, FLA","FL","USA"
759,"Webster",4832,"Darian Winkelbauer","Freshman","Omaha Neb.",,"Millard North",,"5'7""","Guard","11","https://www.websterathletics.com/sports/womens-basketball/roster/darian-winkelbauer/4832","2021-22","MO","SLIAC","III","GUARD",,"GUARD","Freshman",0,"Millard North","OMAHA NEB","NE","USA"
759,"Webster",4824,"Emily Kuntze","Senior","Oakville","Missouri","Oakville HS / Missouri Southern University",,"5'9""","Guard","13","https://www.websterathletics.com/sports/womens-basketball/roster/emily-kuntze/4824","2021-22","MO","SLIAC","III","GUARD",,"GUARD","Senior",0,"Oakville HS / Missouri Southern University","OAKVILLE, MO","MO","USA"
759,"Webster",4815,"Julie Baudendistel","Senior","St. Louis","Missouri","Lindbergh HS",,"5'10""","Guard/Forward","14","https://www.websterathletics.com/sports/womens-basketball/roster/julie-baudendistel/4815","2021-22","MO","SLIAC","III","GUARD","FORWARD","GUARD/FORWARD","Senior",0,"Lindbergh HS","ST LOUIS, MO","MO","USA"
759,"Webster",4821,"Jordyn Grimes","Junior","St. Louis","Missouri","Fort Zumwalt North",,"5'6""","Guard","15","https://www.websterathletics.com/sports/womens-basketball/roster/jordyn-grimes/4821","2021-22","MO","SLIAC","III","GUARD",,"GUARD","Junior",0,"Fort Zumwalt North","ST LOUIS, MO","MO","USA"
759,"Webster",4830,"Claire Williams","Freshman","Omaha","Neb","Omaha Central",,"5'6""","Guard","2","https://www.websterathletics.com/sports/womens-basketball/roster/claire-williams/4830","2021-22","MO","SLIAC","III","GUARD",,"GUARD","Freshman",0,"Omaha Central","OMAHA, NEB","NE","USA"
759,"Webster",4822,"Amaya Johnson","Sophomore","Marietta","Georgia","Sprayberry",,"5'6""","Guard","20","https://www.websterathletics.com/sports/womens-basketball/roster/amaya-johnson/4822","2021-22","MO","SLIAC","III","GUARD",,"GUARD","Sophomore",0,"Sprayberry","MARIETTA, GA","GA","USA"
759,"Webster",4836,"Renasha Benjamin","Sophomore","Sugar Hill","Georgia","Young Harris College",,"5'11""","Forward","21","https://www.websterathletics.com/sports/womens-basketball/roster/renasha-benjamin/4836","2021-22","MO","SLIAC","III","FORWARD",,"FORWARD","Sophomore",0,"Young Harris College","SUGAR HILL, GA","GA","USA"
759,"Webster",4825,"Bethany Lancaster","Junior","Buffalo","Missouri","Buffalo",,"6'1""","Forward","22","https://www.websterathletics.com/sports/womens-basketball/roster/bethany-lancaster/4825","2021-22","MO","SLIAC","III","FORWARD",,"FORWARD","Junior",0,"Buffalo","BUFFALO, MO","MO","USA"
759,"Webster",4826,"Kate Rolfes","Junior","St. Charles","Missouri","Incarnate Word Academy","Maryville University","5'6""","Guard","23","https://www.websterathletics.com/sports/womens-basketball/roster/kate-rolfes/4826","2021-22","MO","SLIAC","III","GUARD",,"GUARD","Junior",0,"Incarnate Word Academy","ST CHARLES, MO","MO","USA"
759,"Webster",4817,"Mariana Brick","Sophomore","Greendale","Wis","Martin Luther",,"5'9""","Guard/Wing","24","https://www.websterathletics.com/sports/womens-basketball/roster/mariana-brick/4817","2021-22","MO","SLIAC","III","WING",,"WING","Sophomore",0,"Martin Luther","GREENDALE, WIS","WI","USA"
759,"Webster",4834,"Julie Diveney","Sophomore","Peoria","Ariz","UW-Superior",,"5'9""","Guard","25","https://www.websterathletics.com/sports/womens-basketball/roster/julie-diveney/4834","2021-22","MO","SLIAC","III","GUARD",,"GUARD","Sophomore",0,"UW-Superior","PEORIA, ARIZ","AZ","USA"
759,"Webster",4820,"Nysa Gilchrist","Sophomore","Youngstown","Ohio","Holt",,"5'6""","Guard","3","https://www.websterathletics.com/sports/womens-basketball/roster/nysa-gilchrist/4820","2021-22","MO","SLIAC","III","GUARD",,"GUARD","Sophomore",0,"Holt","YOUNGSTOWN, OHIO","OH","USA"
759,"Webster",4829,"Emily Wilson","Sophomore","Quincy","Ill","Quincy",,"5'11""","Forward","31","https://www.websterathletics.com/sports/womens-basketball/roster/emily-wilson/4829","2021-22","MO","SLIAC","III","FORWARD",,"FORWARD","Sophomore",0,"Quincy","QUINCY, ILL","IL","USA"
759,"Webster",4835,"Grace Hupp","Freshman","Kirkwood","Missouri","Kirkwood",,"5'8""","Wing","32","https://www.websterathletics.com/sports/womens-basketball/roster/grace-hupp/4835","2021-22","MO","SLIAC","III","WING",,"WING","Freshman",0,"Kirkwood","KIRKWOOD, MO","MO","USA"
759,"Webster",4837,"Trinniti Matthews","Freshman","St","Peters, Mo","Francis Howell Central",,"6'0""","Forward","34","https://www.websterathletics.com/sports/womens-basketball/roster/trinniti-matthews/4837","2021-22","MO","SLIAC","III","FORWARD",,"FORWARD","Freshman",0,"Francis Howell Central","ST, PETERS, MO","MO","USA"
759,"Webster",4818,"Taylor Brown","Sophomore","Xenia","Ill","Flora",,"5'9""","Wing/Forward","4","https://www.websterathletics.com/sports/womens-basketball/roster/taylor-brown/4818","2021-22","MO","SLIAC","III","WING",,"WING","Sophomore",0,"Flora","XENIA, ILL","IL","USA"
759,"Webster",4819,"Rachel Drennan","Junior","Parker","Colo","Rock Canyon",,"5'11""","Forward","42","https://www.websterathletics.com/sports/womens-basketball/roster/rachel-drennan/4819","2021-22","MO","SLIAC","III","FORWARD",,"FORWARD","Junior",0,"Rock Canyon","PARKER, COLO","CO","USA"
759,"Webster",4823,"Amanda Kaiser","Sophomore","North Attleborough","Mass","North Attleborough",,"5'8""","Wing","44","https://www.websterathletics.com/sports/womens-basketball/roster/amanda-kaiser/4823","2021-22","MO","SLIAC","III","WING",,"WING","Sophomore",0,"North Attleborough","NORTH ATTLEBOROUGH, MASS","MA","USA"
760,"Wellesley",,"Elle Petra","2024","Guilford","Conn","Guilford",,"5'10""","F","10","https://www.wellesleyblue.com/sports/wbkb/2021-22/bios/petra_elle_i6os","2021-22","MA","NEWMAC","III","FORWARD",,"FORWARD",,,"Guilford","GUILFORD, CONN","CT","USA"
760,"Wellesley",,"Rachel Shurberg","2023","Fairfax","Virginia","W.T. Woodson",,"5'3""","G","11","https://www.wellesleyblue.com/sports/wbkb/2021-22/bios/shurberg_rachel_ptbd","2021-22","MA","NEWMAC","III","GUARD",,"GUARD",,,"W.T. Woodson","FAIRFAX, VA","VA","USA"
760,"Wellesley",,"Camille Taylor","2023","Boston","Mass","Saint Joseph Prep",,"5'3""","G","14","https://www.wellesleyblue.com/sports/wbkb/2021-22/bios/taylor_camille_21m5","2021-22","MA","NEWMAC","III","GUARD",,"GUARD",,,"Saint Joseph Prep","BOSTON, MASS","MA","USA"
760,"Wellesley",,"Anna Greenthal","2024","Orinda","Calif","Head-Royce",,"5'7""","G","15","https://www.wellesleyblue.com/sports/wbkb/2021-22/bios/greenthal_anna_g0eu","2021-22","MA","NEWMAC","III","GUARD",,"GUARD",,,"Head-Royce","ORINDA, CALIF","CA","USA"
760,"Wellesley",,"Jiyun Chae","2024","Chantilly","Virginia","Chantilly",,"5'7""","G","22","https://www.wellesleyblue.com/sports/wbkb/2021-22/bios/chae_jiyun_ldk7","2021-22","MA","NEWMAC","III","GUARD",,"GUARD",,,"Chantilly","CHANTILLY, VA","VA","USA"
760,"Wellesley",,"Valentina Morakis","2022","Long Island","NY.","Long Island Lutheran",,"5'9""","G","23","https://www.wellesleyblue.com/sports/wbkb/2021-22/bios/morakis_valentina_9q45","2021-22","MA","NEWMAC","III","GUARD",,"GUARD",,,"Long Island Lutheran","LONG ISLAND, NY","NY","USA"
760,"Wellesley",,"Caitlin Windross","2025","Eastvale","Calif","Mater Dei",,"6'0""","G/F","24","https://www.wellesleyblue.com/sports/wbkb/2021-22/bios/windross_caitlin_pin3","2021-22","MA","NEWMAC","III","GUARD","FORWARD","GUARD/FORWARD",,,"Mater Dei","EASTVALE, CALIF","CA","USA"
760,"Wellesley",,"Taylor Hirn","2023","Hermosa Beach","Calif","Redondo Union",,"5'9""","G","3","https://www.wellesleyblue.com/sports/wbkb/2021-22/bios/hirn_taylor_ijxi","2021-22","MA","NEWMAC","III","GUARD",,"GUARD",,,"Redondo Union","HERMOSA BEACH, CALIF","CA","USA"
760,"Wellesley",,"Sairah O'Brien-Forde","2025","Binghamton","NY.","The Bolles School",,"5'4""","G","30","https://www.wellesleyblue.com/sports/wbkb/2021-22/bios/o-brien-forde_sarah_tqpd","2021-22","MA","NEWMAC","III","GUARD",,"GUARD",,,"The Bolles School","BINGHAMTON, NY","NY","USA"
760,"Wellesley",,"Lily Forrester","2023","Hamilton","Virginia","Woodgrove",,"5'8""","G","32","https://www.wellesleyblue.com/sports/wbkb/2021-22/bios/forrester_lily_7apo","2021-22","MA","NEWMAC","III","GUARD",,"GUARD",,,"Woodgrove","HAMILTON, VA","VA","USA"
760,"Wellesley",,"Allison Koziarz","2025","New Rochelle","NY.","The Masters School",,"5'3""","G","33","https://www.wellesleyblue.com/sports/wbkb/2021-22/bios/koziarz_allison_2sls","2021-22","MA","NEWMAC","III","GUARD",,"GUARD",,,"The Masters School","NEW ROCHELLE, NY","NY","USA"
760,"Wellesley",,"Gina Fiore","2024","Reading","Pennsylvania","Governor Mifflin",,"5'7""","G","5","https://www.wellesleyblue.com/sports/wbkb/2021-22/bios/fiore_gina_7c2o","2021-22","MA","NEWMAC","III","GUARD",,"GUARD",,,"Governor Mifflin","READING, PA","PA","USA"
762,"Wentworth",,"Francesca Farrell","Jr.","Stoneham","Mass","Matignon",,"5-0","G","10","https://www.wentworthathletics.com/sports/wbkb/2021-22/bios/farrell_francesca_auix","2021-22","MA","CCC","III","GUARD",,"GUARD","Junior",0,"Matignon","STONEHAM, MASS","MA","USA"
762,"Wentworth",,"Mary Kate Gould","So.","Medway","Mass","Medway",,"6-1","F","11","https://www.wentworthathletics.com/sports/wbkb/2021-22/bios/gould_mary_kate_4qil","2021-22","MA","CCC","III","FORWARD",,"FORWARD","Sophomore",0,"Medway","MEDWAY, MASS","MA","USA"
762,"Wentworth",,"Samantha Cormier","Sr.","Rochester","NH.","Spaulding",,"5-10","F","15","https://www.wentworthathletics.com/sports/wbkb/2021-22/bios/cormier_samantha_d4e2","2021-22","MA","CCC","III","FORWARD",,"FORWARD","Senior",0,"Spaulding","ROCHESTER, NH","NH","USA"
762,"Wentworth",,"Nattaly David","So.","Hyde Park","Mass","Fenway","American International College","5-4","G","20","https://www.wentworthathletics.com/sports/wbkb/2021-22/bios/david_nattaly_wf5n","2021-22","MA","CCC","III","GUARD",,"GUARD","Sophomore",0,"Fenway","HYDE PARK, MASS","MA","USA"
762,"Wentworth",,"Abriana Busbey","Jr.","Palmer","Alaska","Palmer",,"5-6","G","22","https://www.wentworthathletics.com/sports/wbkb/2021-22/bios/busbey_abriana_pu18","2021-22","MA","CCC","III","GUARD",,"GUARD","Junior",0,"Palmer","PALMER, ALASKA","AK","USA"
762,"Wentworth",,"Brooke Carlson","Fr.","Contoocook","NH.","Hopkinton",,"5-7","G","24","https://www.wentworthathletics.com/sports/wbkb/2021-22/bios/carlson_brooke_5er8","2021-22","MA","CCC","III","GUARD",,"GUARD","Freshman",0,"Hopkinton","CONTOOCOOK, NH","NH","USA"
762,"Wentworth",,"Gabby Amoddio","Fr.","Wethersfield","Conn","Wethersfield",,"5-9","F","25","https://www.wentworthathletics.com/sports/wbkb/2021-22/bios/amoddio_gabby_pr0k","2021-22","MA","CCC","III","FORWARD",,"FORWARD","Freshman",0,"Wethersfield","WETHERSFIELD, CONN","CT","USA"
762,"Wentworth",,"Brianna Carroll","Fr.","Douglas","Mass","Blackstone Valley Tech",,"5-7","G","3","https://www.wentworthathletics.com/sports/wbkb/2021-22/bios/carroll_brianna_fxka","2021-22","MA","CCC","III","GUARD",,"GUARD","Freshman",0,"Blackstone Valley Tech","DOUGLAS, MASS","MA","USA"
762,"Wentworth",,"Maddy Foster","Fr.","Lewiston","Maine","Lewiston",,"5-10","F","30","https://www.wentworthathletics.com/sports/wbkb/2021-22/bios/foster_maddy_fr2k","2021-22","MA","CCC","III","FORWARD",,"FORWARD","Freshman",0,"Lewiston","LEWISTON, MAINE","ME","USA"
762,"Wentworth",,"Angelis Segura","So.","Peabody","Mass","Salem",,"5-1","G","32","https://www.wentworthathletics.com/sports/wbkb/2021-22/bios/segura_angelis_x1cc","2021-22","MA","CCC","III","GUARD",,"GUARD","Sophomore",0,"Salem","PEABODY, MASS","MA","USA"
762,"Wentworth",,"Kayla Kelley","Sr.","Boston","Mass","New Mission",,"5-5","G","5","https://www.wentworthathletics.com/sports/wbkb/2021-22/bios/kelley_kayla_onth","2021-22","MA","CCC","III","GUARD",,"GUARD","Senior",0,"New Mission","BOSTON, MASS","MA","USA"
764,"Wesleyan (CT)",16896,"Abby Gray","Sophomore","Salt Lake City","Utah","West",,"5'11""","Guard","10","https://www.wesleyan.edu/sports/womens-basketball/roster/abby-gray/16896","2021-22","CT","NESCAC","III","GUARD",,"GUARD","Sophomore",0,"West","SALT LAKE CITY, UTAH","UT","USA"
764,"Wesleyan (CT)",16904,"Marina Petruzzi","Senior","Clairton","Pennsylvania","Thomas Jefferson",,"5'9""","Guard","11","https://www.wesleyan.edu/sports/womens-basketball/roster/marina-petruzzi/16904","2021-22","CT","NESCAC","III","GUARD",,"GUARD","Senior",0,"Thomas Jefferson","CLAIRTON, PA","PA","USA"
764,"Wesleyan (CT)",16899,"Emma Kiernan","Sophomore","Wayland","Mass","Wayland",,"5'9""","Forward","12","https://www.wesleyan.edu/sports/womens-basketball/roster/emma-kiernan/16899","2021-22","CT","NESCAC","III","FORWARD",,"FORWARD","Sophomore",0,"Wayland","WAYLAND, MASS","MA","USA"
764,"Wesleyan (CT)",16893,"Maddie Clark","Senior","Contoocook","NH.","Tilton School",,"5'7""","Guard","13","https://www.wesleyan.edu/sports/womens-basketball/roster/maddie-clark/16893","2021-22","CT","NESCAC","III","GUARD",,"GUARD","Senior",0,"Tilton School","CONTOOCOOK, NH","NH","USA"
764,"Wesleyan (CT)",16898,"Alana Jones","Sophomore","White Plains","NY.","Rye Country Day",,"5'8""","Guard","14","https://www.wesleyan.edu/sports/womens-basketball/roster/alana-jones/16898","2021-22","CT","NESCAC","III","GUARD",,"GUARD","Sophomore",0,"Rye Country Day","WHITE PLAINS, NY","NY","USA"
764,"Wesleyan (CT)",16892,"Ciara Castillo","Junior","Jersey City","NJ.","Marist High School",,"5'1""","Guard","20","https://www.wesleyan.edu/sports/womens-basketball/roster/ciara-castillo/16892","2021-22","CT","NESCAC","III","GUARD",,"GUARD","Junior",0,"Marist High School","JERSEY CITY, NJ","NJ","USA"
764,"Wesleyan (CT)",16911,"Kennedy Jardine","Freshman","Las Vegas","Nev","Hun School",,"5'10""","Guard","21","https://www.wesleyan.edu/sports/womens-basketball/roster/kennedy-jardine/16911","2021-22","CT","NESCAC","III","GUARD",,"GUARD","Freshman",0,"Hun School","LAS VEGAS, NEV","NV","USA"
764,"Wesleyan (CT)",16906,"Caleigh Ryan","Senior","New York","NY.","Dalton School",,"5'11""","Guard","22","https://www.wesleyan.edu/sports/womens-basketball/roster/caleigh-ryan/16906","2021-22","CT","NESCAC","III","GUARD",,"GUARD","Senior",0,"Dalton School","NEW YORK, NY","NY","USA"
764,"Wesleyan (CT)",16895,"Madi Gomez","Sophomore","Lakeville","Conn","Berkshire School",,"5'10""","Guard","23","https://www.wesleyan.edu/sports/womens-basketball/roster/madi-gomez/16895","2021-22","CT","NESCAC","III","GUARD",,"GUARD","Sophomore",0,"Berkshire School","LAKEVILLE, CONN","CT","USA"
764,"Wesleyan (CT)",16912,"Maggie Smith","Freshman","Plaistow","NH.","Central Catholic",,"6'3""","Center","25","https://www.wesleyan.edu/sports/womens-basketball/roster/maggie-smith/16912","2021-22","CT","NESCAC","III","CENTER",,"CENTER","Freshman",0,"Central Catholic","PLAISTOW, NH","NH","USA"
764,"Wesleyan (CT)",16902,"Caroline O'Connor","Sophomore","Southampton","Mass","Williston Northampton",,"5'8""","Forward","30","https://www.wesleyan.edu/sports/womens-basketball/roster/caroline-o-connor/16902","2021-22","CT","NESCAC","III","FORWARD",,"FORWARD","Sophomore",0,"Williston Northampton","SOUTHAMPTON, MASS","MA","USA"
764,"Wesleyan (CT)",16910,"Tori DaCosta","Freshman","Bronx","NY.","Dalton School",,"5'11""","Forward","31","https://www.wesleyan.edu/sports/womens-basketball/roster/tori-dacosta/16910","2021-22","CT","NESCAC","III","FORWARD",,"FORWARD","Freshman",0,"Dalton School","BRONX, NY","NY","USA"
764,"Wesleyan (CT)",16909,"Lena Benway","Freshman","Harvard","Mass","St. George's School",,"5'11""","Guard","32","https://www.wesleyan.edu/sports/womens-basketball/roster/lena-benway/16909","2021-22","CT","NESCAC","III","GUARD",,"GUARD","Freshman",0,"St. George's School","HARVARD, MASS","MA","USA"
764,"Wesleyan (CT)",16900,"Maggie Lee","Junior","Southbury","Conn","Pomperaug",,"5'8""","Guard","33","https://www.wesleyan.edu/sports/womens-basketball/roster/maggie-lee/16900","2021-22","CT","NESCAC","III","GUARD",,"GUARD","Junior",0,"Pomperaug","SOUTHBURY, CONN","CT","USA"
764,"Wesleyan (CT)",16907,"Madison Szabo","Junior","Middletown","NJ.","Middletown South",,"6'3""","Center","34","https://www.wesleyan.edu/sports/womens-basketball/roster/madison-szabo/16907","2021-22","CT","NESCAC","III","CENTER",,"CENTER","Junior",0,"Middletown South","MIDDLETOWN, NJ","NJ","USA"
764,"Wesleyan (CT)",16897,"Brooke Guiffre","Junior","Wellesley","Mass","Wellesley",,"5'9""","Guard","4","https://www.wesleyan.edu/sports/womens-basketball/roster/brooke-guiffre/16897","2021-22","CT","NESCAC","III","GUARD",,"GUARD","Junior",0,"Wellesley","WELLESLEY, MASS","MA","USA"
764,"Wesleyan (CT)",16908,"Greta Alexandra-Parker","Freshman","Essex Junction","Vermont","Rice Memorial",,"5'11""","Guard","5","https://www.wesleyan.edu/sports/womens-basketball/roster/greta-alexandra-parker/16908","2021-22","CT","NESCAC","III","GUARD",,"GUARD","Freshman",0,"Rice Memorial","ESSEX JUNCTION, VT","VT","USA"
767,"West Texas A&M",10361,"Zamorye Roberts","Junior","Portales","New Mexico","Portales","Eastern New Mexico","5'7""","Guard","11","https://www.gobuffsgo.com/sports/womens-basketball/roster/zamorye-roberts/10361","2021-22","TX","Lone Star","II","GUARD",,"GUARD","Junior",0,"Portales","PORTALES, NEW MEXICO","NM","USA"
767,"West Texas A&M",10332,"Sienna Lenz","Junior","Chilliwack","British Columbia","Abbotsford Senior Secondary","Simon Fraser","5'8""","Guard","12","https://www.gobuffsgo.com/sports/womens-basketball/roster/sienna-lenz/10332","2021-22","TX","Lone Star","II","GUARD",,"GUARD","Junior",0,"Abbotsford Senior Secondary","CHILLIWACK, BRITISH COLUMBIA",,"CANADA"
